date,warehouse_id,warehouse_name,region,product_id,product_name,category,supplier_name,lead_time_days,unit_cost,unit_price,beginning_inventory,units_received,units_demanded,units_sold,ending_inventory,reorder_point,safety_stock,stockout_flag,days_of_supply
2026-07-16,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,25,14.0,34.99,0,0,9,0,0,145,40,True,0.0
2026-07-17,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,23,14.0,34.99,0,0,10,0,0,145,40,True,0.0
2026-07-18,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,22,14.0,34.99,0,0,13,0,0,145,40,True,0.0
2026-07-19,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,26,14.0,34.99,0,0,8,0,0,145,40,True,0.0
2026-07-20,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,23,14.0,34.99,0,0,16,0,0,145,40,True,0.0
2026-07-21,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,22,14.0,34.99,0,0,12,0,0,145,40,True,0.0
2026-07-22,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,24,14.0,34.99,0,0,8,0,0,145,40,True,0.0
2026-07-23,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,22,14.0,34.99,0,211,9,9,202,145,40,False,15.3
2026-07-24,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,25,14.0,34.99,202,0,10,10,192,145,40,False,14.5
2026-07-25,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,26,14.0,34.99,192,0,12,12,180,145,40,False,13.6
2026-07-26,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,24,14.0,34.99,180,0,8,8,172,145,40,False,13.0
2026-07-27,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,25,14.0,34.99,172,0,11,11,161,145,40,False,12.2
2026-07-28,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,26,14.0,34.99,161,0,12,12,149,145,40,False,11.3
2026-07-29,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,25,14.0,34.99,149,0,16,16,133,145,40,False,10.1
2026-07-30,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,25,14.0,34.99,133,0,19,19,114,145,40,False,8.6
2026-07-31,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,23,14.0,34.99,114,0,11,11,103,145,40,False,7.8
2026-08-01,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,27,14.0,34.99,103,0,6,6,97,145,40,False,7.3
2026-08-02,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,22,14.0,34.99,97,0,6,6,91,145,40,False,6.9
2026-08-03,WH-EAST,Newark DC,Northeast,E2,USB-C Power Bank 20000mAh,Electronics,TechSource Asia,25,14.0,34.99,91,0,11,11,80,145,40,False,6.1
2026-05-06,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,10,18.0,39.99,138,0,9,9,129,92,25,False,15.4
2026-05-07,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,8,18.0,39.99,129,0,15,15,114,92,25,False,13.6
2026-05-08,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,114,0,6,6,108,92,25,False,12.9
2026-05-09,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,6,18.0,39.99,108,0,6,6,102,92,25,False,12.1
2026-05-10,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,102,0,8,8,94,92,25,False,11.2
2026-05-11,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,8,18.0,39.99,94,0,8,8,86,92,25,False,10.2
2026-05-12,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,9,18.0,39.99,86,0,16,16,70,92,25,False,8.3
2026-05-13,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,8,18.0,39.99,70,0,8,8,62,92,25,False,7.4
2026-05-14,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,6,18.0,39.99,62,0,8,8,54,92,25,False,6.4
2026-05-15,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,10,18.0,39.99,54,0,9,9,45,92,25,False,5.4
2026-05-16,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,6,18.0,39.99,45,0,9,9,36,92,25,False,4.3
2026-05-17,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,9,18.0,39.99,36,0,5,5,31,92,25,False,3.7
2026-05-18,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,6,18.0,39.99,31,0,12,12,19,92,25,False,2.3
2026-05-19,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,9,18.0,39.99,19,134,2,2,151,92,25,False,18.0
2026-05-20,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,151,0,8,8,143,92,25,False,17.0
2026-05-21,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,143,0,9,9,134,92,25,False,16.0
2026-05-22,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,134,0,5,5,129,92,25,False,15.4
2026-05-23,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,8,18.0,39.99,129,0,8,8,121,92,25,False,14.4
2026-05-24,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,6,18.0,39.99,121,0,7,7,114,92,25,False,13.6
2026-05-25,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,114,0,10,10,104,92,25,False,12.4
2026-05-26,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,9,18.0,39.99,104,0,2,2,102,92,25,False,12.1
2026-05-27,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,6,18.0,39.99,102,0,9,9,93,92,25,False,11.1
2026-05-28,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,6,18.0,39.99,93,0,5,5,88,92,25,False,10.5
2026-05-29,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,8,18.0,39.99,88,0,7,7,81,92,25,False,9.6
2026-05-30,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,8,18.0,39.99,81,0,3,3,78,92,25,False,9.3
2026-05-31,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,5,18.0,39.99,78,0,6,6,72,92,25,False,8.6
2026-06-01,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,9,18.0,39.99,72,0,12,12,60,92,25,False,7.1
2026-06-02,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,9,18.0,39.99,60,0,10,10,50,92,25,False,6.0
2026-06-03,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,6,18.0,39.99,50,134,8,8,176,92,25,False,21.0
2026-06-04,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,176,0,10,10,166,92,25,False,19.8
2026-06-05,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,10,18.0,39.99,166,0,4,4,162,92,25,False,19.3
2026-06-06,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,10,18.0,39.99,162,0,5,5,157,92,25,False,18.7
2026-06-07,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,8,18.0,39.99,157,0,6,6,151,92,25,False,18.0
2026-06-08,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,151,0,12,12,139,92,25,False,16.5
2026-06-09,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,4,18.0,39.99,139,0,10,10,129,92,25,False,15.4
2026-06-10,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,9,18.0,39.99,129,0,7,7,122,92,25,False,14.5
2026-06-11,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,8,18.0,39.99,122,0,4,4,118,92,25,False,14.0
2026-06-12,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,9,18.0,39.99,118,0,9,9,109,92,25,False,13.0
2026-06-13,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,109,0,6,6,103,92,25,False,12.3
2026-06-14,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,9,18.0,39.99,103,0,4,4,99,92,25,False,11.8
2026-06-15,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,99,0,8,8,91,92,25,False,10.8
2026-06-16,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,6,18.0,39.99,91,0,15,15,76,92,25,False,9.0
2026-06-17,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,8,18.0,39.99,76,0,7,7,69,92,25,False,8.2
2026-06-18,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,69,0,8,8,61,92,25,False,7.3
2026-06-19,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,8,18.0,39.99,61,0,8,8,53,92,25,False,6.3
2026-06-20,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,6,18.0,39.99,53,0,6,6,47,92,25,False,5.6
2026-06-21,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,9,18.0,39.99,47,0,6,6,41,92,25,False,4.9
2026-06-22,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,11,18.0,39.99,41,134,7,7,168,92,25,False,20.0
2026-06-23,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,7,18.0,39.99,168,0,7,7,161,92,25,False,19.2
2026-06-24,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,16,18.0,39.99,161,0,12,12,149,92,25,False,17.7
2026-06-25,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,15,18.0,39.99,149,0,10,10,139,92,25,False,16.5
2026-06-26,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,14,18.0,39.99,139,0,7,7,132,92,25,False,15.7
2026-06-27,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,16,18.0,39.99,132,0,6,6,126,92,25,False,15.0
2026-06-28,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,17,18.0,39.99,126,0,4,4,122,92,25,False,14.5
2026-06-29,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,16,18.0,39.99,122,0,10,10,112,92,25,False,13.3
2026-06-30,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,19,18.0,39.99,112,0,6,6,106,92,25,False,12.6
2026-07-01,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,20,18.0,39.99,106,0,11,11,95,92,25,False,11.3
2026-07-02,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,18,18.0,39.99,95,0,12,12,83,92,25,False,9.9
2026-07-03,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,22,18.0,39.99,83,0,8,8,75,92,25,False,8.9
2026-07-04,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,22,18.0,39.99,75,0,6,6,69,92,25,False,8.2
2026-07-05,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,23,18.0,39.99,69,0,6,6,63,92,25,False,7.5
2026-07-06,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,25,18.0,39.99,63,0,7,7,56,92,25,False,6.7
2026-07-07,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,26,18.0,39.99,56,0,6,6,50,92,25,False,6.0
2026-07-08,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,22,18.0,39.99,50,0,10,10,40,92,25,False,4.8
2026-07-09,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,24,18.0,39.99,40,0,7,7,33,92,25,False,3.9
2026-07-10,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,25,18.0,39.99,33,0,9,9,24,92,25,False,2.9
2026-07-11,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,21,18.0,39.99,24,0,2,2,22,92,25,False,2.6
2026-07-12,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,24,18.0,39.99,22,0,6,6,16,92,25,False,1.9
2026-07-13,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,26,18.0,39.99,16,0,14,14,2,92,25,False,0.2
2026-07-14,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,22,18.0,39.99,2,0,16,2,0,92,25,True,0.0
2026-07-15,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,24,18.0,39.99,0,0,12,0,0,92,25,True,0.0
2026-07-16,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,25,18.0,39.99,0,0,7,0,0,92,25,True,0.0
2026-07-17,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,25,18.0,39.99,0,0,6,0,0,92,25,True,0.0
2026-07-18,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,22,18.0,39.99,0,0,7,0,0,92,25,True,0.0
2026-07-19,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,22,18.0,39.99,0,0,10,0,0,92,25,True,0.0
2026-07-20,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,25,18.0,39.99,0,134,7,7,127,92,25,False,15.1
2026-07-21,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,22,18.0,39.99,127,0,7,7,120,92,25,False,14.3
2026-07-22,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,24,18.0,39.99,120,0,9,9,111,92,25,False,13.2
2026-07-23,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,26,18.0,39.99,111,0,10,10,101,92,25,False,12.0
2026-07-24,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,23,18.0,39.99,101,0,9,9,92,92,25,False,11.0
2026-07-25,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,22,18.0,39.99,92,0,4,4,88,92,25,False,10.5
2026-07-26,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,23,18.0,39.99,88,0,9,9,79,92,25,False,9.4
2026-07-27,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,24,18.0,39.99,79,0,8,8,71,92,25,False,8.5
2026-07-28,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,24,18.0,39.99,71,0,7,7,64,92,25,False,7.6
2026-07-29,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,24,18.0,39.99,64,0,12,12,52,92,25,False,6.2
2026-07-30,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,24,18.0,39.99,52,0,17,17,35,92,25,False,4.2
2026-07-31,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,25,18.0,39.99,35,0,8,8,27,92,25,False,3.2
2026-08-01,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,22,18.0,39.99,27,0,4,4,23,92,25,False,2.7
2026-08-02,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,25,18.0,39.99,23,0,3,3,20,92,25,False,2.4
2026-08-03,WH-EAST,Newark DC,Northeast,E3,Bluetooth Speaker Mini,Electronics,TechSource Asia,25,18.0,39.99,20,0,6,6,14,92,25,False,1.7
2026-05-06,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,10,28.0,64.99,99,0,3,3,96,66,18,False,16.0
2026-05-07,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,9,28.0,64.99,96,0,7,7,89,66,18,False,14.8
2026-05-08,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,9,28.0,64.99,89,0,3,3,86,66,18,False,14.3
2026-05-09,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,10,28.0,64.99,86,0,1,1,85,66,18,False,14.2
2026-05-10,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,5,28.0,64.99,85,0,6,6,79,66,18,False,13.2
2026-05-11,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,6,28.0,64.99,79,0,2,2,77,66,18,False,12.8
2026-05-12,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,6,28.0,64.99,77,0,6,6,71,66,18,False,11.8
2026-05-13,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,9,28.0,64.99,71,0,7,7,64,66,18,False,10.7
2026-05-14,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,4,28.0,64.99,64,0,6,6,58,66,18,False,9.7
2026-05-15,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,10,28.0,64.99,58,0,8,8,50,66,18,False,8.3
2026-05-16,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,50,0,6,6,44,66,18,False,7.3
2026-05-17,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,44,0,5,5,39,66,18,False,6.5
2026-05-18,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,39,0,4,4,35,66,18,False,5.8
2026-05-19,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,5,28.0,64.99,35,0,9,9,26,66,18,False,4.3
2026-05-20,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,8,28.0,64.99,26,0,3,3,23,66,18,False,3.8
2026-05-21,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,23,0,3,3,20,66,18,False,3.3
2026-05-22,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,11,28.0,64.99,20,96,3,3,113,66,18,False,18.8
2026-05-23,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,10,28.0,64.99,113,0,6,6,107,66,18,False,17.8
2026-05-24,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,8,28.0,64.99,107,0,2,2,105,66,18,False,17.5
2026-05-25,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,9,28.0,64.99,105,0,5,5,100,66,18,False,16.7
2026-05-26,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,8,28.0,64.99,100,0,5,5,95,66,18,False,15.8
2026-05-27,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,6,28.0,64.99,95,0,4,4,91,66,18,False,15.2
2026-05-28,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,6,28.0,64.99,91,0,5,5,86,66,18,False,14.3
2026-05-29,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,8,28.0,64.99,86,0,6,6,80,66,18,False,13.3
2026-05-30,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,6,28.0,64.99,80,0,6,6,74,66,18,False,12.3
2026-05-31,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,9,28.0,64.99,74,0,1,1,73,66,18,False,12.2
2026-06-01,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,9,28.0,64.99,73,0,6,6,67,66,18,False,11.2
2026-06-02,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,67,0,6,6,61,66,18,False,10.2
2026-06-03,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,6,28.0,64.99,61,0,4,4,57,66,18,False,9.5
2026-06-04,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,57,0,8,8,49,66,18,False,8.2
2026-06-05,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,9,28.0,64.99,49,0,3,3,46,66,18,False,7.7
2026-06-06,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,6,28.0,64.99,46,0,2,2,44,66,18,False,7.3
2026-06-07,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,44,0,3,3,41,66,18,False,6.8
2026-06-08,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,41,0,1,1,40,66,18,False,6.7
2026-06-09,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,6,28.0,64.99,40,96,13,13,123,66,18,False,20.5
2026-06-10,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,123,0,5,5,118,66,18,False,19.7
2026-06-11,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,8,28.0,64.99,118,0,6,6,112,66,18,False,18.7
2026-06-12,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,9,28.0,64.99,112,0,7,7,105,66,18,False,17.5
2026-06-13,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,8,28.0,64.99,105,0,3,3,102,66,18,False,17.0
2026-06-14,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,11,28.0,64.99,102,0,8,8,94,66,18,False,15.7
2026-06-15,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,8,28.0,64.99,94,0,5,5,89,66,18,False,14.8
2026-06-16,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,9,28.0,64.99,89,0,4,4,85,66,18,False,14.2
2026-06-17,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,8,28.0,64.99,85,0,6,6,79,66,18,False,13.2
2026-06-18,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,79,0,5,5,74,66,18,False,12.3
2026-06-19,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,10,28.0,64.99,74,0,6,6,68,66,18,False,11.3
2026-06-20,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,7,28.0,64.99,68,0,4,4,64,66,18,False,10.7
2026-06-21,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,10,28.0,64.99,64,0,1,1,63,66,18,False,10.5
2026-06-22,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,10,28.0,64.99,63,0,6,6,57,66,18,False,9.5
2026-06-23,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,10,28.0,64.99,57,0,4,4,53,66,18,False,8.8
2026-06-24,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,12,28.0,64.99,53,0,5,5,48,66,18,False,8.0
2026-06-25,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,13,28.0,64.99,48,0,8,8,40,66,18,False,6.7
2026-06-26,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,16,28.0,64.99,40,0,5,5,35,66,18,False,5.8
2026-06-27,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,15,28.0,64.99,35,96,7,7,124,66,18,False,20.7
2026-06-28,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,17,28.0,64.99,124,0,4,4,120,66,18,False,20.0
2026-06-29,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,16,28.0,64.99,120,0,5,5,115,66,18,False,19.2
2026-06-30,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,18,28.0,64.99,115,0,5,5,110,66,18,False,18.3
2026-07-01,WH-EAST,Newark DC,Northeast,E4,Smart Home Hub,Electronics,TechSource Asia,17,28.0,64.99,110,0,1,1,109,66,18,False,18.2
