employee_id,review_year,review_period,rating,potential,manager_score,goals_met_pct
100641,2022,Annual,Meets Expectations,Low,6.4,55
100641,2023,Annual,Meets Expectations,Medium,5.1,57
100641,2024,Annual,Exceptional,High,9.2,85
100641,2025,Annual,Exceptional,High,8.8,95
100642,2025,Annual,Meets Expectations,Low,6.5,62
100643,2022,Annual,Meets Expectations,Low,5.3,57
100643,2023,Annual,Unsatisfactory,Low,1.9,15
100643,2024,Annual,Unsatisfactory,Low,0.1,12
100643,2025,Annual,Meets Expectations,Low,5.5,63
100644,2022,Annual,Below Expectations,Medium,4.3,49
100644,2023,Annual,Meets Expectations,Medium,6.6,51
100644,2024,Annual,Meets Expectations,Low,5.4,50
100644,2025,Annual,Meets Expectations,Medium,6.0,61
100645,2022,Annual,Meets Expectations,Medium,6.6,68
100645,2023,Annual,Meets Expectations,Low,7.0,58
100645,2024,Annual,Exceptional,High,8.6,92
100645,2025,Annual,Exceptional,High,9.0,92
100646,2022,Annual,Below Expectations,Low,5.0,38
100646,2023,Annual,Meets Expectations,Medium,7.0,64
100646,2024,Annual,Unsatisfactory,Low,2.1,18
100646,2025,Annual,Exceeds Expectations,High,8.3,77
100647,2022,Annual,Exceeds Expectations,High,8.2,85
100647,2023,Annual,Meets Expectations,Low,6.4,69
100647,2024,Annual,Meets Expectations,Medium,5.4,65
100647,2025,Annual,Unsatisfactory,Low,0.6,18
100648,2023,Annual,Exceptional,High,8.9,86
100648,2024,Annual,Exceeds Expectations,Medium,8.5,81
100648,2025,Annual,Below Expectations,Low,3.8,30
100649,2022,Annual,Meets Expectations,Medium,6.4,63
100649,2023,Annual,Below Expectations,Low,3.5,42
100649,2024,Annual,Meets Expectations,Low,6.6,61
100649,2025,Annual,Meets Expectations,Low,5.3,56
100650,2025,Annual,Below Expectations,Medium,3.2,44
100651,2022,Annual,Below Expectations,Medium,4.1,38
100651,2023,Annual,Exceeds Expectations,Medium,7.2,72
100651,2024,Annual,Exceeds Expectations,Medium,8.3,71
100651,2025,Annual,Below Expectations,Low,3.9,33
100652,2022,Annual,Exceptional,High,9.0,98
100652,2023,Annual,Exceeds Expectations,High,8.0,80
100652,2024,Annual,Below Expectations,Medium,4.3,46
100652,2025,Annual,Meets Expectations,Low,5.2,69
100653,2022,Annual,Meets Expectations,Medium,5.1,60
100653,2023,Annual,Meets Expectations,Medium,5.4,57
100653,2024,Annual,Below Expectations,Low,3.9,42
100653,2025,Annual,Meets Expectations,Low,5.5,53
100654,2025,Annual,Exceeds Expectations,Medium,7.9,79
100655,2022,Annual,Exceeds Expectations,Medium,8.1,80
100655,2023,Annual,Below Expectations,Medium,4.9,48
100655,2024,Annual,Unsatisfactory,Low,0.2,12
100655,2025,Annual,Meets Expectations,Medium,5.9,63
100656,2022,Annual,Meets Expectations,Low,6.0,66
100656,2023,Annual,Exceptional,Medium,8.6,100
100656,2024,Annual,Meets Expectations,Low,6.9,67
100656,2025,Annual,Exceeds Expectations,Medium,7.3,75
100657,2022,Annual,Meets Expectations,Medium,5.4,53
100657,2023,Annual,Meets Expectations,Medium,6.9,56
100657,2024,Annual,Exceptional,High,10.0,99
100657,2025,Annual,Exceeds Expectations,Medium,8.5,82
100658,2025,Annual,Exceeds Expectations,High,7.4,76
100659,2022,Annual,Meets Expectations,Medium,5.2,54
100659,2023,Annual,Meets Expectations,Medium,5.3,69
100659,2024,Annual,Exceeds Expectations,Medium,8.2,80
100659,2025,Annual,Meets Expectations,Low,5.2,65
100660,2022,Annual,Below Expectations,Low,4.5,40
100660,2023,Annual,Meets Expectations,Medium,5.3,55
100660,2024,Annual,Exceeds Expectations,Medium,8.1,79
100660,2025,Annual,Meets Expectations,Medium,6.1,54
100661,2022,Annual,Exceeds Expectations,High,8.2,70
100661,2023,Annual,Meets Expectations,Medium,6.8,60
100661,2024,Annual,Meets Expectations,Medium,6.5,60
100661,2025,Annual,Meets Expectations,Medium,5.2,51
100662,2024,Annual,Below Expectations,Medium,3.4,39
100662,2025,Annual,Meets Expectations,Medium,5.4,58
100663,2023,Annual,Exceeds Expectations,Medium,7.6,83
100663,2024,Annual,Exceeds Expectations,High,7.5,84
100663,2025,Annual,Meets Expectations,Medium,5.5,70
100664,2024,Annual,Below Expectations,Medium,3.3,33
100664,2025,Annual,Meets Expectations,Medium,6.9,68
100665,2022,Annual,Exceptional,Medium,9.7,98
100665,2023,Annual,Exceeds Expectations,Medium,8.0,75
100665,2024,Annual,Meets Expectations,Medium,5.3,60
100665,2025,Annual,Exceeds Expectations,High,8.1,81
100666,2022,Annual,Exceeds Expectations,Medium,8.2,85
100666,2023,Annual,Exceptional,High,10.0,96
100666,2024,Annual,Exceeds Expectations,Medium,7.1,78
100666,2025,Annual,Meets Expectations,Low,6.1,60
100667,2024,Annual,Meets Expectations,Medium,5.4,51
100667,2025,Annual,Meets Expectations,Medium,5.0,64
100668,2022,Annual,Below Expectations,Medium,4.5,34
100668,2023,Annual,Exceeds Expectations,High,8.1,71
100668,2024,Annual,Meets Expectations,Low,5.8,50
100668,2025,Annual,Unsatisfactory,Low,2.1,5
100669,2024,Annual,Below Expectations,Low,3.2,34
100669,2025,Annual,Exceptional,High,9.0,87
100670,2022,Annual,Exceeds Expectations,Medium,7.0,73
100670,2023,Annual,Meets Expectations,Low,6.5,54
100670,2024,Annual,Exceeds Expectations,Medium,7.7,82
100670,2025,Annual,Exceptional,Medium,9.7,97
100671,2022,Annual,Exceeds Expectations,High,7.3,70
100671,2023,Annual,Meets Expectations,Low,6.1,57
100671,2024,Annual,Exceeds Expectations,High,8.1,82
100671,2025,Annual,Meets Expectations,Medium,6.8,69
100672,2022,Annual,Meets Expectations,Medium,5.7,66
100672,2023,Annual,Meets Expectations,Low,5.5,50
100672,2024,Annual,Meets Expectations,Low,6.4,54
100672,2025,Annual,Unsatisfactory,Low,3.0,1
100673,2023,Annual,Exceeds Expectations,Medium,7.8,79
100673,2024,Annual,Below Expectations,Low,3.6,37
100673,2025,Annual,Meets Expectations,Medium,6.8,58
100674,2022,Annual,Meets Expectations,Low,5.5,69
100674,2023,Annual,Below Expectations,Low,3.1,30
100674,2024,Annual,Meets Expectations,Low,6.4,62
100674,2025,Annual,Meets Expectations,Low,7.0,56
100675,2022,Annual,Exceeds Expectations,Medium,7.2,72
100675,2023,Annual,Exceptional,High,9.7,94
100675,2024,Annual,Exceptional,High,8.8,98
100675,2025,Annual,Meets Expectations,Medium,6.2,56
100676,2022,Annual,Meets Expectations,Medium,5.0,60
100676,2023,Annual,Meets Expectations,Medium,6.8,59
100676,2024,Annual,Meets Expectations,Low,6.6,67
100676,2025,Annual,Exceeds Expectations,High,7.5,81
100678,2022,Annual,Meets Expectations,Low,5.6,52
100678,2023,Annual,Exceeds Expectations,Medium,8.5,85
100678,2024,Annual,Below Expectations,Low,4.5,48
100678,2025,Annual,Meets Expectations,Medium,6.5,60
100679,2024,Annual,Meets Expectations,Medium,6.8,57
100679,2025,Annual,Unsatisfactory,Low,0.3,17
100680,2023,Annual,Exceptional,High,8.7,88
100680,2024,Annual,Exceeds Expectations,Medium,8.2,81
100680,2025,Annual,Exceeds Expectations,Medium,7.6,74
100681,2022,Annual,Exceptional,Medium,9.9,94
100681,2023,Annual,Below Expectations,Medium,3.8,44
100681,2024,Annual,Below Expectations,Low,3.4,45
100681,2025,Annual,Exceptional,High,8.9,86
100682,2022,Annual,Meets Expectations,Low,5.3,50
100682,2023,Annual,Unsatisfactory,Low,0.3,5
100682,2024,Annual,Below Expectations,Medium,4.7,50
100682,2025,Annual,Meets Expectations,Low,6.8,62
100683,2022,Annual,Below Expectations,Low,4.3,40
100683,2023,Annual,Exceptional,Medium,9.1,92
100683,2024,Annual,Below Expectations,Medium,3.4,44
100683,2025,Annual,Below Expectations,Low,3.4,35
100684,2022,Annual,Exceeds Expectations,High,8.1,81
100684,2023,Annual,Exceptional,High,9.4,85
100684,2024,Annual,Meets Expectations,Medium,5.2,59
100684,2025,Annual,Meets Expectations,Medium,5.1,57
100685,2022,Annual,Meets Expectations,Medium,6.5,63
100685,2023,Annual,Meets Expectations,Medium,5.2,64
100685,2024,Annual,Exceptional,Medium,8.6,95
100685,2025,Annual,Meets Expectations,Low,5.2,59
100686,2025,Annual,Exceeds Expectations,Medium,7.7,77
100687,2023,Annual,Meets Expectations,Medium,6.6,69
100687,2024,Annual,Exceeds Expectations,Medium,8.2,83
100687,2025,Annual,Below Expectations,Low,3.3,47
100688,2022,Annual,Below Expectations,Medium,4.8,45
100688,2023,Annual,Meets Expectations,Medium,6.0,51
100688,2024,Annual,Exceeds Expectations,Medium,8.4,72
100688,2025,Annual,Unsatisfactory,Low,0.1,28
100689,2022,Annual,Exceeds Expectations,High,8.5,82
100689,2023,Annual,Meets Expectations,Medium,6.0,62
100689,2024,Annual,Exceeds Expectations,Medium,7.1,80
100689,2025,Annual,Meets Expectations,Medium,6.4,56
100690,2022,Annual,Below Expectations,Low,4.1,32
100690,2023,Annual,Below Expectations,Low,4.4,31
100690,2024,Annual,Exceeds Expectations,Medium,7.8,78
100690,2025,Annual,Exceeds Expectations,Medium,7.6,85
100691,2022,Annual,Below Expectations,Medium,4.1,34
100691,2023,Annual,Meets Expectations,Medium,6.4,70
100691,2024,Annual,Meets Expectations,Medium,5.9,65
100691,2025,Annual,Exceeds Expectations,Medium,8.1,80
100692,2022,Annual,Meets Expectations,Medium,5.7,52
100692,2023,Annual,Meets Expectations,Medium,6.2,61
100693,2022,Annual,Exceeds Expectations,Medium,8.2,77
100693,2023,Annual,Exceptional,High,8.6,93
100693,2024,Annual,Exceeds Expectations,High,7.6,81
100693,2025,Annual,Below Expectations,Low,3.7,39
100695,2022,Annual,Exceptional,High,9.6,98
100695,2023,Annual,Meets Expectations,Medium,6.9,53
100695,2024,Annual,Exceeds Expectations,Medium,8.2,75
100695,2025,Annual,Meets Expectations,Low,6.5,70
100697,2022,Annual,Meets Expectations,Medium,6.7,50
100697,2023,Annual,Below Expectations,Medium,3.9,45
100697,2024,Annual,Meets Expectations,Medium,6.9,51
100697,2025,Annual,Meets Expectations,Medium,5.7,68
100698,2022,Annual,Meets Expectations,Medium,5.6,66
100698,2023,Annual,Below Expectations,Low,3.4,41
100698,2024,Annual,Exceeds Expectations,High,7.0,70
100698,2025,Annual,Exceptional,High,9.0,95
100699,2025,Annual,Below Expectations,Low,4.0,34
100700,2025,Annual,Exceeds Expectations,Medium,7.1,74
100701,2023,Annual,Meets Expectations,Medium,7.0,52
100701,2024,Annual,Exceptional,High,9.1,88
100701,2025,Annual,Meets Expectations,Medium,5.2,69
100702,2023,Annual,Below Expectations,Low,3.5,38
100702,2024,Annual,Meets Expectations,Medium,6.4,69
100702,2025,Annual,Exceeds Expectations,High,8.4,76
100703,2022,Annual,Meets Expectations,Medium,5.5,66
100703,2023,Annual,Meets Expectations,Medium,6.7,66
100703,2024,Annual,Exceeds Expectations,Medium,8.3,78
100703,2025,Annual,Below Expectations,Medium,3.7,32
100704,2022,Annual,Meets Expectations,Low,5.8,54
100704,2023,Annual,Exceeds Expectations,Medium,8.5,85
100704,2024,Annual,Unsatisfactory,Low,2.8,28
100704,2025,Annual,Meets Expectations,Medium,7.0,53
100705,2022,Annual,Meets Expectations,Medium,5.5,64
100705,2023,Annual,Meets Expectations,Medium,5.7,61
100705,2024,Annual,Exceptional,Medium,9.0,96
100705,2025,Annual,Below Expectations,Low,4.5,40
100706,2022,Annual,Meets Expectations,Low,6.7,50
100706,2023,Annual,Exceeds Expectations,Medium,7.2,74
100706,2024,Annual,Exceptional,High,9.4,97
100706,2025,Annual,Exceeds Expectations,Medium,7.3,82
100707,2025,Annual,Below Expectations,Low,3.6,49
100708,2022,Annual,Exceeds Expectations,Medium,7.4,84
100708,2023,Annual,Exceeds Expectations,Medium,8.4,84
100708,2024,Annual,Meets Expectations,Medium,5.1,70
100708,2025,Annual,Below Expectations,Low,4.7,38
100710,2024,Annual,Meets Expectations,Low,6.4,55
100711,2022,Annual,Unsatisfactory,Low,1.0,21
100711,2023,Annual,Below Expectations,Low,4.9,50
100711,2024,Annual,Meets Expectations,Low,5.1,52
100711,2025,Annual,Unsatisfactory,Low,2.7,11
100712,2022,Annual,Meets Expectations,Medium,5.6,67
100712,2023,Annual,Meets Expectations,Low,5.0,52
100712,2024,Annual,Meets Expectations,Medium,6.8,50
100712,2025,Annual,Meets Expectations,Medium,5.2,54
100713,2024,Annual,Meets Expectations,Medium,6.3,53
100713,2025,Annual,Meets Expectations,Medium,6.9,59
100714,2022,Annual,Meets Expectations,Medium,5.3,70
100714,2023,Annual,Meets Expectations,Medium,6.5,69
100714,2024,Annual,Exceptional,High,9.6,90
100714,2025,Annual,Exceeds Expectations,High,8.2,70
100715,2022,Annual,Meets Expectations,Medium,5.2,51
100715,2023,Annual,Exceptional,High,8.8,98
100715,2024,Annual,Meets Expectations,Medium,5.1,51
100715,2025,Annual,Exceeds Expectations,Medium,8.3,85
100716,2022,Annual,Meets Expectations,Medium,6.9,68
100716,2023,Annual,Meets Expectations,Medium,5.2,55
100716,2024,Annual,Meets Expectations,Medium,5.6,56
100716,2025,Annual,Meets Expectations,Medium,6.1,65
100717,2022,Annual,Exceeds Expectations,Medium,7.2,79
100717,2023,Annual,Meets Expectations,Medium,6.5,63
100717,2024,Annual,Exceptional,High,10.0,92
100717,2025,Annual,Meets Expectations,Low,5.4,53
100719,2022,Annual,Meets Expectations,Low,6.6,60
100719,2023,Annual,Below Expectations,Low,3.6,35
100719,2024,Annual,Meets Expectations,Low,6.0,52
100719,2025,Annual,Below Expectations,Medium,4.7,43
100720,2024,Annual,Meets Expectations,Medium,5.6,63
100720,2025,Annual,Meets Expectations,Medium,5.6,56
100721,2025,Annual,Exceptional,High,9.4,89
100722,2024,Annual,Below Expectations,Low,3.0,40
100722,2025,Annual,Meets Expectations,Medium,5.9,59
100723,2022,Annual,Meets Expectations,Medium,6.8,59
100723,2023,Annual,Exceeds Expectations,Medium,7.2,78
100723,2024,Annual,Exceeds Expectations,Medium,8.2,80
100723,2025,Annual,Exceptional,Medium,8.5,85
100724,2024,Annual,Meets Expectations,Medium,5.0,50
100724,2025,Annual,Meets Expectations,Medium,6.1,60
100725,2022,Annual,Meets Expectations,Medium,6.2,67
100725,2023,Annual,Meets Expectations,Medium,6.6,58
100725,2024,Annual,Exceeds Expectations,Medium,7.8,76
100725,2025,Annual,Meets Expectations,Low,5.7,61
100726,2022,Annual,Below Expectations,Medium,4.0,39
100726,2023,Annual,Unsatisfactory,Low,0.3,8
100726,2024,Annual,Below Expectations,Low,3.1,38
100726,2025,Annual,Exceeds Expectations,Medium,7.9,75
100727,2022,Annual,Below Expectations,Medium,3.8,43
100727,2023,Annual,Below Expectations,Medium,3.7,31
100727,2024,Annual,Meets Expectations,Medium,6.4,68
100727,2025,Annual,Unsatisfactory,Low,3.0,20
100728,2022,Annual,Meets Expectations,Medium,5.5,70
100728,2023,Annual,Below Expectations,Low,4.0,33
100728,2024,Annual,Meets Expectations,Medium,6.8,57
100728,2025,Annual,Exceptional,High,8.8,99
100729,2022,Annual,Below Expectations,Low,4.0,39
100729,2023,Annual,Exceeds Expectations,Medium,7.5,76
100729,2024,Annual,Exceeds Expectations,Medium,7.9,76
100729,2025,Annual,Exceeds Expectations,Medium,7.3,76
100730,2022,Annual,Meets Expectations,Medium,5.9,67
100730,2023,Annual,Meets Expectations,Low,6.1,53
100730,2024,Annual,Below Expectations,Low,4.4,36
100730,2025,Annual,Meets Expectations,Medium,6.1,62
100731,2022,Annual,Exceptional,High,9.4,98
100731,2023,Annual,Meets Expectations,Medium,6.4,57
100731,2024,Annual,Below Expectations,Low,4.1,34
100731,2025,Annual,Meets Expectations,Medium,6.9,70
100732,2022,Annual,Unsatisfactory,Low,2.7,30
100732,2023,Annual,Unsatisfactory,Low,1.0,25
100732,2024,Annual,Meets Expectations,Medium,5.3,54
100732,2025,Annual,Below Expectations,Medium,3.9,31
100733,2022,Annual,Exceeds Expectations,Medium,7.1,83
100733,2023,Annual,Below Expectations,Low,4.6,45
100733,2024,Annual,Exceeds Expectations,Medium,7.2,70
100733,2025,Annual,Meets Expectations,Low,6.0,66
100734,2024,Annual,Exceeds Expectations,High,7.4,74
100734,2025,Annual,Meets Expectations,Low,6.3,55
100735,2022,Annual,Meets Expectations,Medium,6.0,52
100735,2023,Annual,Exceeds Expectations,Medium,8.0,75
100735,2024,Annual,Unsatisfactory,Low,2.5,10
100735,2025,Annual,Meets Expectations,Medium,6.6,63
100736,2022,Annual,Exceptional,High,9.3,92
100736,2023,Annual,Unsatisfactory,Low,1.1,17
100736,2024,Annual,Meets Expectations,Medium,6.0,65
100736,2025,Annual,Exceeds Expectations,Medium,7.4,83
100737,2022,Annual,Exceeds Expectations,Medium,7.4,75
100737,2023,Annual,Exceeds Expectations,Medium,7.9,83
100737,2024,Annual,Exceeds Expectations,High,8.0,75
100737,2025,Annual,Exceptional,Medium,9.8,89
100738,2022,Annual,Meets Expectations,Medium,5.6,66
100738,2023,Annual,Meets Expectations,Medium,5.3,66
100738,2024,Annual,Meets Expectations,Medium,5.5,62
100738,2025,Annual,Below Expectations,Medium,3.3,49
100739,2022,Annual,Exceeds Expectations,High,7.9,80
100739,2023,Annual,Meets Expectations,Low,6.4,62
100739,2024,Annual,Meets Expectations,Medium,5.5,58
100739,2025,Annual,Exceeds Expectations,Medium,8.2,83
100740,2023,Annual,Below Expectations,Low,3.4,45
100740,2024,Annual,Meets Expectations,Medium,5.6,63
100740,2025,Annual,Meets Expectations,Low,5.7,68
100741,2023,Annual,Meets Expectations,Medium,6.7,54
100741,2024,Annual,Unsatisfactory,Low,0.9,13
100741,2025,Annual,Meets Expectations,Medium,6.1,52
100742,2025,Annual,Meets Expectations,Low,6.4,63
100744,2022,Annual,Meets Expectations,Low,6.1,66
100744,2023,Annual,Exceeds Expectations,Medium,7.1,75
100744,2024,Annual,Below Expectations,Low,3.5,47
100744,2025,Annual,Exceeds Expectations,Medium,8.0,74
100745,2025,Annual,Exceeds Expectations,High,8.5,77
100746,2022,Annual,Unsatisfactory,Low,1.8,19
100746,2023,Annual,Exceptional,Medium,10.0,97
100746,2024,Annual,Meets Expectations,Low,6.0,63
100746,2025,Annual,Meets Expectations,Low,5.9,69
100747,2022,Annual,Meets Expectations,Low,5.3,64
100747,2023,Annual,Meets Expectations,Medium,7.0,70
100748,2022,Annual,Exceeds Expectations,High,8.0,73
100748,2023,Annual,Unsatisfactory,Low,0.0,6
100748,2024,Annual,Meets Expectations,Low,6.8,60
100748,2025,Annual,Meets Expectations,Low,5.8,61
100749,2024,Annual,Unsatisfactory,Low,2.6,3
100749,2025,Annual,Exceeds Expectations,High,7.1,71
100750,2022,Annual,Meets Expectations,Low,6.4,65
100750,2023,Annual,Below Expectations,Medium,4.2,39
100750,2024,Annual,Meets Expectations,Medium,6.9,51
100750,2025,Annual,Unsatisfactory,Low,1.0,0
100751,2022,Annual,Below Expectations,Medium,4.0,41
100751,2023,Annual,Meets Expectations,Low,6.7,52
100751,2024,Annual,Meets Expectations,Low,6.3,65
100751,2025,Annual,Exceeds Expectations,Medium,7.4,75
100752,2022,Annual,Meets Expectations,Medium,6.2,51
100752,2023,Annual,Below Expectations,Low,4.2,37
100752,2024,Annual,Meets Expectations,Medium,7.0,62
100752,2025,Annual,Exceeds Expectations,High,7.8,72
100753,2022,Annual,Exceeds Expectations,High,7.7,85
100753,2023,Annual,Exceeds Expectations,Medium,7.2,79
100753,2024,Annual,Meets Expectations,Medium,6.3,66
100753,2025,Annual,Meets Expectations,Low,5.5,53
100754,2022,Annual,Exceeds Expectations,Medium,8.0,73
100754,2023,Annual,Exceeds Expectations,Medium,7.8,76
100754,2024,Annual,Meets Expectations,Low,6.6,63
100754,2025,Annual,Exceeds Expectations,Medium,7.1,72
100755,2024,Annual,Exceptional,Medium,9.3,85
100755,2025,Annual,Meets Expectations,Low,5.9,67
100756,2022,Annual,Below Expectations,Low,3.6,45
100756,2023,Annual,Exceeds Expectations,Medium,8.2,72
100756,2024,Annual,Meets Expectations,Medium,6.4,55
100756,2025,Annual,Exceeds Expectations,Medium,8.0,80
100757,2022,Annual,Exceeds Expectations,Medium,8.0,84
100757,2023,Annual,Meets Expectations,Low,6.3,51
100757,2024,Annual,Unsatisfactory,Low,1.7,7
100757,2025,Annual,Exceeds Expectations,Medium,8.1,73
100758,2022,Annual,Meets Expectations,Low,6.1,65
100758,2023,Annual,Meets Expectations,Medium,5.9,60
100758,2024,Annual,Below Expectations,Low,4.5,37
100759,2024,Annual,Meets Expectations,Medium,6.0,67
100759,2025,Annual,Meets Expectations,Medium,5.0,57
100760,2022,Annual,Below Expectations,Low,4.7,42
100760,2023,Annual,Below Expectations,Low,4.9,32
100760,2024,Annual,Exceeds Expectations,Medium,8.2,79
100760,2025,Annual,Meets Expectations,Medium,6.4,57
100761,2024,Annual,Meets Expectations,Medium,5.5,67
100761,2025,Annual,Below Expectations,Medium,4.5,49
100762,2022,Annual,Meets Expectations,Medium,5.6,51
100762,2023,Annual,Meets Expectations,Medium,6.2,55
100762,2024,Annual,Exceeds Expectations,Medium,7.8,71
100762,2025,Annual,Below Expectations,Low,4.4,45
100763,2022,Annual,Meets Expectations,Medium,5.4,56
100763,2023,Annual,Meets Expectations,Medium,6.1,68
100763,2024,Annual,Meets Expectations,Low,5.4,67
100763,2025,Annual,Exceptional,High,9.8,93
100764,2022,Annual,Below Expectations,Low,3.8,42
100764,2023,Annual,Unsatisfactory,Low,1.9,17
100764,2024,Annual,Meets Expectations,Medium,5.9,53
100764,2025,Annual,Below Expectations,Low,3.6,46
100765,2022,Annual,Exceeds Expectations,Medium,7.5,75
100765,2023,Annual,Meets Expectations,Low,6.8,52
100765,2024,Annual,Exceeds Expectations,Medium,7.3,80
100765,2025,Annual,Below Expectations,Low,3.9,36
100766,2022,Annual,Exceeds Expectations,High,8.3,79
100766,2023,Annual,Meets Expectations,Medium,5.1,65
100766,2024,Annual,Meets Expectations,Medium,5.2,61
100766,2025,Annual,Meets Expectations,Low,5.7,70
100767,2022,Annual,Meets Expectations,Medium,6.0,61
100767,2023,Annual,Exceeds Expectations,High,8.3,71
100767,2024,Annual,Meets Expectations,Medium,6.6,66
100767,2025,Annual,Unsatisfactory,Low,0.2,30
100768,2022,Annual,Unsatisfactory,Low,0.7,15
100770,2022,Annual,Exceeds Expectations,Medium,7.6,85
100770,2023,Annual,Unsatisfactory,Low,1.7,19
100770,2024,Annual,Exceeds Expectations,Medium,7.6,83
100770,2025,Annual,Below Expectations,Low,4.2,41
100771,2022,Annual,Meets Expectations,Low,6.0,56
100771,2023,Annual,Meets Expectations,Medium,5.9,61
100771,2024,Annual,Meets Expectations,Low,5.5,58
100771,2025,Annual,Below Expectations,Low,4.5,40
100772,2023,Annual,Exceeds Expectations,Medium,7.4,70
100772,2024,Annual,Below Expectations,Medium,4.7,37
100773,2022,Annual,Exceeds Expectations,Medium,7.2,78
100773,2023,Annual,Meets Expectations,Medium,5.4,65
100773,2024,Annual,Meets Expectations,Medium,5.0,57
100773,2025,Annual,Meets Expectations,Medium,5.2,61
100774,2022,Annual,Below Expectations,Medium,3.9,48
100774,2023,Annual,Below Expectations,Low,3.8,41
100774,2024,Annual,Exceeds Expectations,High,7.7,70
100774,2025,Annual,Exceptional,Medium,8.7,99
100775,2023,Annual,Below Expectations,Medium,3.0,31
100775,2024,Annual,Meets Expectations,Medium,5.5,68
100775,2025,Annual,Exceeds Expectations,Medium,7.9,72
100776,2025,Annual,Exceeds Expectations,High,8.2,85
100777,2023,Annual,Meets Expectations,Low,5.1,58
100777,2024,Annual,Exceeds Expectations,Medium,7.3,85
100777,2025,Annual,Exceeds Expectations,High,7.5,85
100778,2022,Annual,Meets Expectations,Medium,6.0,54
100778,2023,Annual,Unsatisfactory,Low,2.5,2
100778,2024,Annual,Exceptional,High,8.6,100
100778,2025,Annual,Meets Expectations,Medium,6.9,58
100780,2025,Annual,Exceeds Expectations,High,7.9,81
100781,2022,Annual,Meets Expectations,Low,5.4,56
100781,2023,Annual,Exceeds Expectations,High,8.1,77
100781,2024,Annual,Below Expectations,Low,3.6,44
100781,2025,Annual,Below Expectations,Low,3.8,44
100782,2022,Annual,Exceptional,Medium,9.6,97
100782,2023,Annual,Below Expectations,Low,3.6,34
100782,2024,Annual,Meets Expectations,Low,6.8,65
100782,2025,Annual,Exceeds Expectations,High,7.2,81
100783,2022,Annual,Exceeds Expectations,Medium,7.1,82
100783,2023,Annual,Below Expectations,Low,4.2,32
100783,2024,Annual,Exceptional,High,8.7,91
100783,2025,Annual,Meets Expectations,Medium,5.5,70
100784,2025,Annual,Exceeds Expectations,High,7.7,75
100785,2022,Annual,Exceeds Expectations,Medium,8.2,72
100785,2023,Annual,Meets Expectations,Medium,5.8,53
100785,2024,Annual,Meets Expectations,Medium,5.1,57
100785,2025,Annual,Meets Expectations,Low,6.9,58
100786,2022,Annual,Exceptional,High,8.8,95
100786,2023,Annual,Exceeds Expectations,Medium,7.6,70
100786,2024,Annual,Exceeds Expectations,Medium,7.2,71
100787,2022,Annual,Below Expectations,Low,5.0,36
100787,2023,Annual,Unsatisfactory,Low,0.6,11
100787,2024,Annual,Exceeds Expectations,Medium,7.3,79
100787,2025,Annual,Meets Expectations,Low,6.3,62
100788,2022,Annual,Exceeds Expectations,Medium,7.9,70
100788,2023,Annual,Exceptional,Medium,9.3,91
100788,2024,Annual,Meets Expectations,Medium,6.7,53
100788,2025,Annual,Unsatisfactory,Low,2.7,20
100790,2022,Annual,Below Expectations,Low,4.1,48
100790,2023,Annual,Below Expectations,Low,3.3,50
100790,2024,Annual,Meets Expectations,Low,6.5,53
100790,2025,Annual,Meets Expectations,Medium,5.9,62
100791,2022,Annual,Exceeds Expectations,Medium,7.3,83
100791,2023,Annual,Exceptional,Medium,9.4,99
100792,2023,Annual,Below Expectations,Low,4.4,36
100792,2024,Annual,Meets Expectations,Low,5.5,69
100792,2025,Annual,Meets Expectations,Low,5.3,65
100793,2022,Annual,Exceeds Expectations,High,7.1,81
100793,2023,Annual,Exceptional,Medium,9.2,97
100793,2024,Annual,Meets Expectations,Medium,5.1,66
100793,2025,Annual,Exceeds Expectations,Medium,8.5,81
100794,2022,Annual,Meets Expectations,Medium,5.2,59
100794,2023,Annual,Meets Expectations,Medium,5.1,58
100794,2024,Annual,Meets Expectations,Medium,6.1,50
100794,2025,Annual,Exceeds Expectations,High,7.8,80
100795,2022,Annual,Meets Expectations,Medium,6.5,63
100795,2023,Annual,Meets Expectations,Medium,5.3,51
100795,2024,Annual,Meets Expectations,Low,5.9,62
100795,2025,Annual,Meets Expectations,Medium,6.3,52
100796,2024,Annual,Exceptional,Medium,8.7,100
100796,2025,Annual,Exceeds Expectations,Medium,8.4,73
100797,2022,Annual,Meets Expectations,Medium,5.5,55
100797,2023,Annual,Exceeds Expectations,Medium,8.1,78
100797,2024,Annual,Meets Expectations,Medium,6.5,57
100797,2025,Annual,Meets Expectations,Low,5.5,55
100798,2025,Annual,Below Expectations,Low,3.0,49
100799,2025,Annual,Meets Expectations,Medium,5.7,60
100800,2022,Annual,Meets Expectations,Medium,5.4,70
100800,2023,Annual,Exceeds Expectations,Medium,8.2,85
100800,2024,Annual,Meets Expectations,Low,6.1,56
100800,2025,Annual,Meets Expectations,Low,5.1,61
100801,2022,Annual,Meets Expectations,Low,5.8,67
100801,2023,Annual,Meets Expectations,Low,6.7,68
100801,2024,Annual,Meets Expectations,Medium,5.8,60
100801,2025,Annual,Meets Expectations,Low,5.9,57
100802,2022,Annual,Meets Expectations,Medium,6.3,69
100802,2023,Annual,Meets Expectations,Medium,6.5,53
100802,2024,Annual,Exceeds Expectations,Medium,7.9,73
