employee_id,pay_period,gross_pay,tax,benefit_deduction,retirement,net_pay
100470,2025-01-01,17751.25,3905.28,220,887.56,12738.41
100471,2025-01-01,6402.5,1408.55,220,320.12,4453.83
100472,2025-01-01,7230.92,1590.8,220,361.55,5058.57
100473,2025-01-01,4624.67,1017.43,100,231.23,3276.01
100474,2025-01-01,10043.5,2209.57,220,502.18,7111.75
100475,2025-01-01,7242.33,1593.31,400,362.12,4886.9
100476,2025-01-01,10235.25,2251.76,100,511.76,7371.73
100477,2025-01-01,14182.17,3120.08,400,709.11,9952.98
100478,2025-01-01,6448.67,1418.71,100,322.43,4607.53
100479,2025-01-01,8579.5,1887.49,400,428.98,5863.03
100481,2025-01-01,11292.92,2484.44,400,564.65,7843.83
100482,2025-01-01,8315.92,1829.5,400,415.8,5670.62
100483,2025-01-01,9257.92,2036.74,400,462.9,6358.28
100484,2025-01-01,20970.83,4613.58,220,1048.54,15088.71
100485,2025-01-01,28804.75,6337.04,220,1440.24,20807.47
100486,2025-01-01,10873.33,2392.13,100,543.67,7837.53
100487,2025-01-01,4591.0,1010.02,220,229.55,3131.43
100488,2025-01-01,6679.92,1469.58,100,334.0,4776.34
100489,2025-01-01,8953.5,1969.77,220,447.68,6316.05
100490,2025-01-01,6727.92,1480.14,220,336.4,4691.38
100491,2025-01-01,22302.5,4906.55,100,1115.12,16180.83
100492,2025-01-01,19674.83,4328.46,100,983.74,14262.63
100493,2025-01-01,3785.92,832.9,400,189.3,2363.72
100494,2025-01-01,5899.33,1297.85,100,294.97,4206.51
100495,2025-01-01,11199.67,2463.93,220,559.98,7955.76
100496,2025-01-01,9767.67,2148.89,220,488.38,6910.4
100497,2025-01-01,13836.25,3043.98,220,691.81,9880.46
100498,2025-01-01,8843.75,1945.62,100,442.19,6355.94
100499,2025-01-01,12761.5,2807.53,220,638.08,9095.89
100500,2025-01-01,18881.5,4153.93,100,944.08,13683.49
100501,2025-01-01,13585.25,2988.76,100,679.26,9817.23
100502,2025-01-01,9190.33,2021.87,220,459.52,6488.94
100503,2025-01-01,11082.33,2438.11,100,554.12,7990.1
100504,2025-01-01,5111.67,1124.57,400,255.58,3331.52
100505,2025-01-01,11593.83,2550.64,100,579.69,8363.5
100506,2025-01-01,9941.08,2187.04,100,497.05,7156.99
100507,2025-01-01,5709.83,1256.16,400,285.49,3768.18
100508,2025-01-01,4706.42,1035.41,100,235.32,3335.69
100509,2025-01-01,11293.25,2484.52,220,564.66,8024.07
100510,2025-01-01,16548.0,3640.56,100,827.4,11980.04
100511,2025-01-01,8937.25,1966.2,220,446.86,6304.19
100512,2025-01-01,15392.58,3386.37,220,769.63,11016.58
100513,2025-01-01,17026.25,3745.78,100,851.31,12329.16
100514,2025-01-01,15651.5,3443.33,100,782.58,11325.59
100515,2025-01-01,9014.33,1983.15,400,450.72,6180.46
100516,2025-01-01,14269.58,3139.31,100,713.48,10316.79
100517,2025-01-01,8026.42,1765.81,220,401.32,5639.29
100518,2025-01-01,17179.5,3779.49,100,858.98,12441.03
100519,2025-01-01,4328.17,952.2,220,216.41,2939.56
100520,2025-01-01,20361.25,4479.48,100,1018.06,14763.71
100521,2025-01-01,11524.92,2535.48,400,576.25,8013.19
100522,2025-01-01,9093.42,2000.55,220,454.67,6418.2
100523,2025-01-01,3763.83,828.04,220,188.19,2527.6
100524,2025-01-01,11043.42,2429.55,100,552.17,7961.7
100525,2025-01-01,15625.17,3437.54,400,781.26,11006.37
100526,2025-01-01,11261.83,2477.6,100,563.09,8121.14
100527,2025-01-01,8847.08,1946.36,220,442.35,6238.37
100528,2025-01-01,7203.67,1584.81,400,360.18,4858.68
100529,2025-01-01,10477.17,2304.98,220,523.86,7428.33
100530,2025-01-01,6278.75,1381.32,100,313.94,4483.49
100531,2025-01-01,6066.75,1334.68,220,303.34,4208.73
100532,2025-01-01,6293.58,1384.59,220,314.68,4374.31
100533,2025-01-01,10481.58,2305.95,100,524.08,7551.55
100534,2025-01-01,15435.75,3395.86,400,771.79,10868.1
100535,2025-01-01,12738.25,2802.42,100,636.91,9198.92
100536,2025-01-01,6665.5,1466.41,400,333.28,4465.81
100537,2025-01-01,6957.92,1530.74,220,347.9,4859.28
100538,2025-01-01,5674.33,1248.35,400,283.72,3742.26
100539,2025-01-01,12301.33,2706.29,400,615.07,8579.97
100540,2025-01-01,5078.08,1117.18,220,253.9,3487.0
100541,2025-01-01,6234.92,1371.68,220,311.75,4331.49
100542,2025-01-01,22333.92,4913.46,400,1116.7,15903.76
100543,2025-01-01,12622.75,2777.0,100,631.14,9114.61
100544,2025-01-01,10906.5,2399.43,400,545.33,7561.74
100545,2025-01-01,8097.58,1781.47,100,404.88,5811.23
100546,2025-01-01,7300.33,1606.07,220,365.02,5109.24
100547,2025-01-01,8820.83,1940.58,400,441.04,6039.21
100548,2025-01-01,6688.83,1471.54,100,334.44,4782.85
100549,2025-01-01,8725.08,1919.52,220,436.25,6149.31
100550,2025-01-01,21309.0,4687.98,220,1065.45,15335.57
100551,2025-01-01,8703.83,1914.84,220,435.19,6133.8
100552,2025-01-01,10097.83,2221.52,100,504.89,7271.42
100553,2025-01-01,5228.58,1150.29,220,261.43,3596.86
100554,2025-01-01,11557.58,2542.67,220,577.88,8217.03
100555,2025-01-01,7187.17,1581.18,220,359.36,5026.63
100556,2025-01-01,13879.83,3053.56,400,693.99,9732.28
100557,2025-01-01,8721.25,1918.68,220,436.06,6146.51
100558,2025-01-01,11993.0,2638.46,220,599.65,8534.89
100559,2025-01-01,7322.0,1610.84,220,366.1,5125.06
100560,2025-01-01,6609.92,1454.18,220,330.5,4605.24
100561,2025-01-01,6377.5,1403.05,220,318.88,4435.57
100562,2025-01-01,6428.83,1414.34,220,321.44,4473.05
100563,2025-01-01,16229.17,3570.42,220,811.46,11627.29
100564,2025-01-01,14386.92,3165.12,220,719.35,10282.45
100565,2025-01-01,3529.08,776.4,400,176.45,2176.23
100566,2025-01-01,3681.83,810.0,220,184.09,2467.74
100567,2025-01-01,5506.33,1211.39,100,275.32,3919.62
100568,2025-01-01,20584.83,4528.66,220,1029.24,14806.93
100569,2025-01-01,10976.0,2414.72,220,548.8,7792.48
100570,2025-01-01,6413.42,1410.95,100,320.67,4581.8
100571,2025-01-01,7043.5,1549.57,400,352.18,4741.75
100572,2025-01-01,11313.75,2489.02,220,565.69,8039.04
100573,2025-01-01,11130.83,2448.78,100,556.54,8025.51
100574,2025-01-01,6623.92,1457.26,220,331.2,4615.46
100575,2025-01-01,6333.0,1393.26,220,316.65,4403.09
100576,2025-01-01,15679.5,3449.49,220,783.98,11226.03
100577,2025-01-01,11145.33,2451.97,400,557.27,7736.09
100579,2025-01-01,13567.92,2984.94,220,678.4,9684.58
100580,2025-01-01,21270.67,4679.55,220,1063.53,15307.59
100581,2025-01-01,7278.67,1601.31,220,363.93,5093.43
100582,2025-01-01,10154.0,2233.88,220,507.7,7192.42
100584,2025-01-01,9782.83,2152.22,400,489.14,6741.47
100585,2025-01-01,5367.25,1180.8,220,268.36,3698.09
100586,2025-01-01,5007.08,1101.56,400,250.35,3255.17
100587,2025-01-01,14799.25,3255.84,100,739.96,10703.45
100588,2025-01-01,10661.75,2345.58,220,533.09,7563.08
100589,2025-01-01,5013.5,1102.97,100,250.68,3559.85
100591,2025-01-01,7035.42,1547.79,220,351.77,4915.86
100592,2025-01-01,8067.25,1774.8,100,403.36,5789.09
100593,2025-01-01,11703.33,2574.73,220,585.17,8323.43
100594,2025-01-01,6744.5,1483.79,400,337.22,4523.49
100595,2025-01-01,7079.08,1557.4,220,353.95,4947.73
100596,2025-01-01,7237.83,1592.32,400,361.89,4883.62
100597,2025-01-01,8944.83,1967.86,100,447.24,6429.73
100598,2025-01-01,11085.08,2438.72,220,554.25,7872.11
100600,2025-01-01,11434.67,2515.63,100,571.73,8247.31
100601,2025-01-01,7987.67,1757.29,220,399.38,5611.0
100602,2025-01-01,4891.08,1076.04,220,244.55,3350.49
100603,2025-01-01,6920.75,1522.56,220,346.04,4832.15
100604,2025-01-01,16184.33,3560.55,100,809.22,11714.56
100605,2025-01-01,14214.5,3127.19,220,710.72,10156.59
100606,2025-01-01,10357.58,2278.67,220,517.88,7341.03
100607,2025-01-01,8576.83,1886.9,220,428.84,6041.09
100608,2025-01-01,8501.33,1870.29,400,425.07,5805.97
100609,2025-01-01,11888.17,2615.4,400,594.41,8278.36
100610,2025-01-01,13739.08,3022.6,220,686.95,9809.53
100611,2025-01-01,5683.17,1250.3,100,284.16,4048.71
100612,2025-01-01,8525.5,1875.61,100,426.28,6123.61
100613,2025-01-01,10576.92,2326.92,220,528.85,7501.15
100614,2025-01-01,9455.92,2080.3,100,472.8,6802.82
100615,2025-01-01,8616.75,1895.68,220,430.84,6070.23
100616,2025-01-01,10340.33,2274.87,220,517.02,7328.44
100617,2025-01-01,5348.92,1176.76,220,267.45,3684.71
100618,2025-01-01,8578.58,1887.29,100,428.93,6162.36
100619,2025-01-01,14285.58,3142.83,400,714.28,10028.47
100620,2025-01-01,6865.25,1510.36,220,343.26,4791.63
100621,2025-01-01,13431.0,2954.82,220,671.55,9584.63
100622,2025-01-01,5073.0,1116.06,100,253.65,3603.29
100623,2025-01-01,6770.83,1489.58,400,338.54,4542.71
100624,2025-01-01,8871.92,1951.82,400,443.6,6076.5
100625,2025-01-01,4335.75,953.86,400,216.79,2765.1
100627,2025-01-01,8162.42,1795.73,220,408.12,5738.57
100628,2025-01-01,6618.5,1456.07,100,330.92,4731.51
100629,2025-01-01,21206.08,4665.34,220,1060.3,15260.44
100631,2025-01-01,4024.0,885.28,100,201.2,2837.52
100632,2025-01-01,5664.5,1246.19,220,283.23,3915.08
100633,2025-01-01,9020.92,1984.6,220,451.05,6365.27
100634,2025-01-01,7566.08,1664.54,220,378.3,5303.24
100635,2025-01-01,7271.0,1599.62,400,363.55,4907.83
100636,2025-01-01,13074.75,2876.44,220,653.74,9324.57
100637,2025-01-01,5677.58,1249.07,100,283.88,4044.63
100638,2025-01-01,14243.42,3133.55,220,712.17,10177.7
100639,2025-01-01,10571.17,2325.66,220,528.56,7496.95
100640,2025-01-01,5012.25,1102.7,220,250.61,3438.94
100641,2025-01-01,10793.17,2374.5,100,539.66,7779.01
100642,2025-01-01,6759.0,1486.98,220,337.95,4714.07
100643,2025-01-01,9555.83,2102.28,100,477.79,6875.76
100644,2025-01-01,4910.58,1080.33,220,245.53,3364.72
100645,2025-01-01,4813.42,1058.95,400,240.67,3113.8
100646,2025-01-01,10696.58,2353.25,100,534.83,7708.5
100647,2025-01-01,6138.83,1350.54,220,306.94,4261.35
100648,2025-01-01,15147.33,3332.41,220,757.37,10837.55
100649,2025-01-01,7253.92,1595.86,220,362.7,5075.36
100650,2025-01-01,8208.0,1805.76,100,410.4,5891.84
100651,2025-01-01,13984.25,3076.54,220,699.21,9988.5
100652,2025-01-01,6569.83,1445.36,100,328.49,4695.98
100653,2025-01-01,6524.58,1435.41,220,326.23,4542.94
100654,2025-01-01,7112.83,1564.82,100,355.64,5092.37
100655,2025-01-01,5917.58,1301.87,400,295.88,3919.83
100656,2025-01-01,6697.75,1473.5,220,334.89,4669.36
100657,2025-01-01,10949.83,2408.96,400,547.49,7593.38
100658,2025-01-01,20008.42,4401.85,220,1000.42,14386.15
100659,2025-01-01,5321.17,1170.66,100,266.06,3784.45
100660,2025-01-01,8064.08,1774.1,100,403.2,5786.78
100661,2025-01-01,5291.58,1164.15,100,264.58,3762.85
100662,2025-01-01,5644.17,1241.72,100,282.21,4020.24
100663,2025-01-01,6335.33,1393.77,100,316.77,4524.79
100664,2025-01-01,13736.25,3021.98,220,686.81,9807.46
100665,2025-01-01,9872.0,2171.84,220,493.6,6986.56
100666,2025-01-01,18428.92,4054.36,100,921.45,13353.11
100667,2025-01-01,5860.83,1289.38,400,293.04,3878.41
100668,2025-01-01,6879.42,1513.47,100,343.97,4921.98
100669,2025-01-01,28895.42,6356.99,100,1444.77,20993.66
100670,2025-01-01,10649.25,2342.84,400,532.46,7373.95
100671,2025-01-01,7565.33,1664.37,220,378.27,5302.69
100672,2025-01-01,5716.83,1257.7,220,285.84,3953.29
100673,2025-01-01,11052.5,2431.55,100,552.62,7968.33
100674,2025-01-01,9807.92,2157.74,220,490.4,6939.78
100675,2025-01-01,12780.92,2811.8,100,639.05,9230.07
100676,2025-01-01,6305.75,1387.26,100,315.29,4503.2
100677,2025-01-01,11573.67,2546.21,100,578.68,8348.78
100678,2025-01-01,5374.25,1182.34,100,268.71,3823.2
100679,2025-01-01,9825.08,2161.52,100,491.25,7072.31
100680,2025-01-01,11186.75,2461.08,220,559.34,7946.33
100681,2025-01-01,10118.75,2226.12,220,505.94,7166.69
100682,2025-01-01,3807.92,837.74,220,190.4,2559.78
100683,2025-01-01,7070.42,1555.49,100,353.52,5061.41
100684,2025-01-01,17460.75,3841.36,100,873.04,12646.35
100685,2025-01-01,13464.75,2962.24,220,673.24,9609.27
100686,2025-01-01,9371.25,2061.68,400,468.56,6441.01
100687,2025-01-01,5236.58,1152.05,100,261.83,3722.7
100688,2025-01-01,9723.0,2139.06,100,486.15,6997.79
100689,2025-01-01,6177.67,1359.09,400,308.88,4109.7
100690,2025-01-01,12810.5,2818.31,100,640.53,9251.66
100691,2025-01-01,8840.67,1944.95,100,442.03,6353.69
100693,2025-01-01,8249.83,1814.96,400,412.49,5622.38
100694,2025-01-01,10204.92,2245.08,220,510.25,7229.59
100695,2025-01-01,7497.33,1649.41,220,374.87,5253.05
100696,2025-01-01,11630.92,2558.8,220,581.55,8270.57
100697,2025-01-01,7977.67,1755.09,100,398.88,5723.7
100698,2025-01-01,17027.42,3746.03,100,851.37,12330.02
100699,2025-01-01,6633.58,1459.39,400,331.68,4442.51
100700,2025-01-01,6910.0,1520.2,400,345.5,4644.3
100701,2025-01-01,5635.75,1239.86,100,281.79,4014.1
100702,2025-01-01,10934.75,2405.64,100,546.74,7882.37
100703,2025-01-01,8531.17,1876.86,220,426.56,6007.75
100704,2025-01-01,8318.83,1830.14,100,415.94,5972.75
100705,2025-01-01,7419.83,1632.36,400,370.99,5016.48
100706,2025-01-01,13369.17,2941.22,220,668.46,9539.49
100707,2025-01-01,4211.42,926.51,220,210.57,2854.34
100708,2025-01-01,9901.75,2178.39,220,495.09,7008.27
100711,2025-01-01,5210.42,1146.29,220,260.52,3583.61
100712,2025-01-01,5804.5,1276.99,220,290.23,4017.28
100713,2025-01-01,8056.17,1772.36,220,402.81,5661.0
100714,2025-01-01,6887.33,1515.21,220,344.37,4807.75
100715,2025-01-01,16549.08,3640.8,220,827.45,11860.83
100716,2025-01-01,5768.5,1269.07,220,288.42,3991.01
100717,2025-01-01,10836.58,2384.05,100,541.83,7810.7
100718,2025-01-01,3481.25,765.88,220,174.06,2321.31
100719,2025-01-01,6027.5,1326.05,220,301.38,4180.07
100720,2025-01-01,12916.25,2841.58,220,645.81,9208.86
100721,2025-01-01,10168.5,2237.07,220,508.42,7203.01
100722,2025-01-01,7498.75,1649.72,400,374.94,5074.09
100723,2025-01-01,18397.0,4047.34,220,919.85,13209.81
100724,2025-01-01,7418.67,1632.11,400,370.93,5015.63
100725,2025-01-01,9326.42,2051.81,220,466.32,6588.29
100726,2025-01-01,4705.83,1035.28,220,235.29,3215.26
100727,2025-01-01,4238.67,932.51,220,211.93,2874.23
100728,2025-01-01,4907.42,1079.63,400,245.37,3182.42
100729,2025-01-01,8291.67,1824.17,400,414.58,5652.92
100730,2025-01-01,14206.0,3125.32,100,710.3,10270.38
100731,2025-01-01,7159.92,1575.18,100,358.0,5126.74
100732,2025-01-01,6519.08,1434.2,220,325.95,4538.93
100733,2025-01-01,14943.33,3287.53,100,747.17,10808.63
100734,2025-01-01,19305.33,4247.17,100,965.27,13992.89
100735,2025-01-01,10626.42,2337.81,100,531.32,7657.29
100736,2025-01-01,8162.33,1795.71,100,408.12,5858.5
100737,2025-01-01,28804.42,6336.97,220,1440.22,20807.23
100738,2025-01-01,8843.25,1945.52,400,442.16,6055.57
100739,2025-01-01,11590.58,2549.93,220,579.53,8241.12
100740,2025-01-01,18697.0,4113.34,220,934.85,13428.81
100741,2025-01-01,8452.33,1859.51,220,422.62,5950.2
100742,2025-01-01,11026.75,2425.89,100,551.34,7949.52
100743,2025-01-01,11354.5,2497.99,220,567.72,8068.79
100744,2025-01-01,12010.08,2642.22,220,600.5,8547.36
100745,2025-01-01,9085.0,1998.7,100,454.25,6532.05
100746,2025-01-01,16207.5,3565.65,220,810.38,11611.47
100748,2025-01-01,9139.83,2010.76,400,456.99,6272.08
100749,2025-01-01,8753.17,1925.7,220,437.66,6169.81
100750,2025-01-01,13404.08,2948.9,400,670.2,9384.98
100751,2025-01-01,14529.92,3196.58,220,726.5,10386.84
100752,2025-01-01,7438.33,1636.43,220,371.92,5209.98
100753,2025-01-01,11008.33,2421.83,220,550.42,7816.08
100754,2025-01-01,7205.08,1585.12,220,360.25,5039.71
100755,2025-01-01,7561.33,1663.49,220,378.07,5299.77
100756,2025-01-01,4394.33,966.75,100,219.72,3107.86
100757,2025-01-01,4992.08,1098.26,220,249.6,3424.22
100759,2025-01-01,16867.92,3710.94,100,843.4,12213.58
100760,2025-01-01,8140.67,1790.95,220,407.03,5722.69
100761,2025-01-01,5890.83,1295.98,220,294.54,4080.31
100762,2025-01-01,7812.0,1718.64,220,390.6,5482.76
100763,2025-01-01,11100.83,2442.18,220,555.04,7883.61
100764,2025-01-01,5195.58,1143.03,220,259.78,3572.77
100765,2025-01-01,10502.58,2310.57,220,525.13,7446.88
100766,2025-01-01,4643.58,1021.59,220,232.18,3169.81
100767,2025-01-01,8712.25,1916.7,220,435.61,6139.94
100770,2025-01-01,10608.75,2333.93,220,530.44,7524.38
100771,2025-01-01,8133.42,1789.35,100,406.67,5837.4
100773,2025-01-01,9722.92,2139.04,220,486.15,6877.73
100774,2025-01-01,13389.67,2945.73,400,669.48,9374.46
100775,2025-01-01,8892.75,1956.4,100,444.64,6391.71
100776,2025-01-01,14493.5,3188.57,100,724.68,10480.25
100777,2025-01-01,15736.75,3462.08,400,786.84,11087.83
100778,2025-01-01,7128.92,1568.36,400,356.45,4804.11
100779,2025-01-01,6951.5,1529.33,100,347.58,4974.59
100780,2025-01-01,6516.0,1433.52,100,325.8,4656.68
100781,2025-01-01,7844.0,1725.68,220,392.2,5506.12
100782,2025-01-01,5499.25,1209.84,100,274.96,3914.45
100783,2025-01-01,12594.25,2770.74,100,629.71,9093.8
100784,2025-01-01,13383.08,2944.28,220,669.15,9549.65
100785,2025-01-01,9201.83,2024.4,400,460.09,6317.34
100787,2025-01-01,13986.67,3077.07,220,699.33,9990.27
100788,2025-01-01,5368.67,1181.11,100,268.43,3819.13
100790,2025-01-01,12901.25,2838.28,100,645.06,9317.91
100792,2025-01-01,9558.5,2102.87,220,477.92,6757.71
100793,2025-01-01,5335.42,1173.79,400,266.77,3494.86
100794,2025-01-01,7293.33,1604.53,100,364.67,5224.13
100795,2025-01-01,11529.67,2536.53,220,576.48,8196.66
100796,2025-01-01,20935.75,4605.86,220,1046.79,15063.1
100797,2025-01-01,8765.92,1928.5,100,438.3,6299.12
100798,2025-01-01,4809.75,1058.14,400,240.49,3111.12
100799,2025-01-01,8894.92,1956.88,220,444.75,6273.29
100800,2025-01-01,11759.17,2587.02,400,587.96,8184.19
100801,2025-01-01,10746.17,2364.16,220,537.31,7624.7
100802,2025-01-01,17161.33,3775.49,220,858.07,12307.77
100803,2025-01-01,4990.08,1097.82,400,249.5,3242.76
100804,2025-01-01,10348.5,2276.67,220,517.43,7334.4
100805,2025-01-01,11031.17,2426.86,100,551.56,7952.75
100806,2025-01-01,9767.83,2148.92,400,488.39,6730.52
100807,2025-01-01,20022.83,4405.02,100,1001.14,14516.67
100808,2025-01-01,6042.58,1329.37,400,302.13,4011.08
100809,2025-01-01,5266.0,1158.52,220,263.3,3624.18
100810,2025-01-01,4503.25,990.72,100,225.16,3187.37
100811,2025-01-01,5014.92,1103.28,100,250.75,3560.89
100812,2025-01-01,5668.17,1247.0,220,283.41,3917.76
100813,2025-01-01,15248.42,3354.65,400,762.42,10731.35
100814,2025-01-01,14117.0,3105.74,100,705.85,10205.41
100816,2025-01-01,6006.0,1321.32,100,300.3,4284.38
100817,2025-01-01,5891.75,1296.18,100,294.59,4200.98
100818,2025-01-01,9727.17,2139.98,100,486.36,7000.83
100819,2025-01-01,6529.75,1436.54,220,326.49,4546.72
100820,2025-01-01,5770.17,1269.44,400,288.51,3812.22
100821,2025-01-01,14862.75,3269.8,220,743.14,10629.81
100822,2025-01-01,19370.5,4261.51,400,968.53,13740.46
100823,2025-01-01,15450.33,3399.07,100,772.52,11178.74
100824,2025-01-01,11792.5,2594.35,220,589.62,8388.53
100825,2025-01-01,7796.75,1715.28,220,389.84,5471.63
100826,2025-01-01,4527.58,996.07,400,226.38,2905.13
100827,2025-01-01,18022.5,3964.95,400,901.12,12756.43
100828,2025-01-01,12744.67,2803.83,220,637.23,9083.61
100829,2025-01-01,12554.17,2761.92,220,627.71,8944.54
100830,2025-01-01,5769.92,1269.38,100,288.5,4112.04
100831,2025-01-01,8192.92,1802.44,100,409.65,5880.83
100832,2025-01-01,8331.0,1832.82,220,416.55,5861.63
100833,2025-01-01,10507.58,2311.67,220,525.38,7450.53
100834,2025-01-01,23270.92,5119.6,220,1163.55,16767.77
100835,2025-01-01,11295.08,2484.92,220,564.75,8025.41
100836,2025-01-01,9231.92,2031.02,220,461.6,6519.3
100837,2025-01-01,6637.0,1460.14,100,331.85,4745.01
100838,2025-01-01,9077.83,1997.12,220,453.89,6406.82
100839,2025-01-01,9078.42,1997.25,100,453.92,6527.25
100840,2025-01-01,8996.58,1979.25,100,449.83,6467.5
100841,2025-01-01,4589.83,1009.76,100,229.49,3250.58
100842,2025-01-01,4688.33,1031.43,220,234.42,3202.48
100843,2025-01-01,9007.5,1981.65,400,450.38,6175.47
100844,2025-01-01,9697.42,2133.43,100,484.87,6979.12
100845,2025-01-01,9619.75,2116.34,100,480.99,6922.42
100846,2025-01-01,17847.25,3926.4,220,892.36,12808.49
100847,2025-01-01,6267.25,1378.8,220,313.36,4355.09
100848,2025-01-01,20574.5,4526.39,220,1028.73,14799.38
100849,2025-01-01,25344.92,5575.88,400,1267.25,18101.79
100850,2025-01-01,7186.92,1581.12,220,359.35,5026.45
100851,2025-01-01,8724.25,1919.34,400,436.21,5968.7
100854,2025-01-01,7870.67,1731.55,220,393.53,5525.59
100855,2025-01-01,6793.75,1494.62,220,339.69,4739.44
100856,2025-01-01,21948.67,4828.71,220,1097.43,15802.53
100857,2025-01-01,10295.0,2264.9,220,514.75,7295.35
100858,2025-01-01,8634.42,1899.57,220,431.72,6083.13
100859,2025-01-01,6714.58,1477.21,220,335.73,4681.64
100860,2025-01-01,10543.83,2319.64,100,527.19,7597.0
100861,2025-01-01,11401.92,2508.42,100,570.1,8223.4
100862,2025-01-01,14799.58,3255.91,220,739.98,10583.69
100863,2025-01-01,5611.83,1234.6,220,280.59,3876.64
100864,2025-01-01,5351.58,1177.35,220,267.58,3686.65
100865,2025-01-01,7537.75,1658.3,220,376.89,5282.56
100866,2025-01-01,18094.75,3980.84,220,904.74,12989.17
100867,2025-01-01,6618.83,1456.14,220,330.94,4611.75
100868,2025-01-01,9547.5,2100.45,100,477.38,6869.67
100870,2025-01-01,11198.5,2463.67,400,559.93,7774.9
100871,2025-01-01,7099.33,1561.85,100,354.97,5082.51
100872,2025-01-01,10890.58,2395.93,220,544.53,7730.12
100873,2025-01-01,8968.58,1973.09,220,448.43,6327.06
100874,2025-01-01,9032.5,1987.15,220,451.62,6373.73
100875,2025-01-01,21533.5,4737.37,100,1076.68,15619.45
100876,2025-01-01,8754.17,1925.92,100,437.71,6290.54
100877,2025-01-01,4231.17,930.86,100,211.56,2988.75
100878,2025-01-01,8600.0,1892.0,220,430.0,6058.0
100879,2025-01-01,5560.67,1223.35,400,278.03,3659.29
100880,2025-01-01,5324.08,1171.3,220,266.2,3666.58
100881,2025-01-01,22104.92,4863.08,100,1105.25,16036.59
100882,2025-01-01,3915.08,861.32,100,195.75,2758.01
100883,2025-01-01,6595.92,1451.1,100,329.8,4715.02
100884,2025-01-01,8803.17,1936.7,220,440.16,6206.31
100885,2025-01-01,11306.67,2487.47,400,565.33,7853.87
100886,2025-01-01,11046.17,2430.16,100,552.31,7963.7
100887,2025-01-01,6401.25,1408.28,220,320.06,4452.91
100888,2025-01-01,5993.92,1318.66,100,299.7,4275.56
100890,2025-01-01,4042.42,889.33,220,202.12,2730.97
